GEO	E_CRR	W_CRR	B_CRR	R_CRR	Y_CRR	E_ACE	W_ACE	B_ACE	R_ACE	Y_ACE
P21180	0.91	0.9	1.28	1.75	1.3	-51	-53	1	1	1
M37620	0.93	0.9	2.49	1.35	0.82	-177	-190	13	0	1
55	0.94	0.83	1.37	1.6	1.16	-7587	-12417	1588	2542	699
M24580	0.99	0.85	2.45	1.82	1.33	-378	-712	77	216	42
P267	1.0	0.85	2.45	1.78	1.33	-460	-831	80	248	43
M11540	0.98	0.9	2.75	1.56	1.43	-368	-515	35	63	49
P118	0.93	0.85	2.5	1.66	1.39	-635	-899	64	120	79
M20740	0.86	0.81	2.95	1.49	1.29	-122	-193	21	23	27
P232	0.82	0.78	2.58	1.43	1.2	-163	-245	23	27	32
M31540	0.82	0.74	1.5	1.46	0.84	-708	-1206	175	236	87
P357	0.86	0.77	1.54	1.54	0.85	-1014	-1694	228	358	95
M13180	0.94	0.88	2.68	1.86	0.96	-198	-230	6	27	-1
P376	0.96	0.78	1.27	1.53	1.12	-2141	-4571	973	1225	232
M32860	0.72	0.69	1.24	1.2	0.91	-40	-52	2	4	5
M22540	0.92	0.84	1.35	1.85	1.53	-181	-239	12	38	8
P22540	0.92	0.84	1.35	1.85	1.53	-181	-239	12	38	8
M38420	0.91	0.89	1.58	1.64	0.64	-37	-47	3	5	1
P38420	0.91	0.89	1.58	1.64	0.64	-37	-47	3	5	1
M48020	0.89	0.8	1.85	1.8	1.28	-139	-202	9	51	4
M48140	1.0	0.9	3.67	1.95	1.75	-257	-377	21	39	60
P554	0.94	0.86	3.3	1.87	1.62	-512	-711	38	78	83
M31820	0.94	0.86	2.16	2.09	1.45	-216	-258	4	27	11
P31820	0.94	0.86	2.16	2.09	1.45	-216	-258	4	27	11
M43020	1.05	0.88	2.5	1.62	1.34	-82	-119	3	32	1
M33340	0.96	0.77	1.25	1.5	1.13	-1285	-3310	863	935	226
M44620	0.76	0.68	2.07	1.84	1.38	-112	-157	7	22	16
M39540	1.0	0.82	1.4	1.58	0.96	-332	-553	83	138	0
M27500	0.95	0.84	1.61	1.69	1.02	-216	-356	44	90	5
M12660	1.01	0.93	3.88	1.99	0.98	-90	-133	9	31	2
M43100	1.01	0.86	2.48	1.95	1.76	-188	-308	16	53	51
P43100	1.01	0.86	2.48	1.95	1.76	-188	-308	16	53	51
M48580	0.87	0.76	1.54	1.58	1.09	-187	-276	12	73	3
M36780	0.86	0.77	2.26	1.82	1.33	-267	-384	29	57	31
M49220	1.01	0.95	4.06	1.76	1.32	-143	-177	10	16	8
56	1.09	1.0	1.91	1.63	0.88	240	-196	49	383	4
M29660	0.6	0.56	1.15	1.0	0.54	27	7	4	15	1
P29660	0.6	0.56	1.15	1.0	0.54	27	7	4	15	1
M23940	1.25	1.2	1.97	1.82	0.92	72	32	3	35	1
P23940	1.25	1.2	1.97	1.82	0.92	72	32	3	35	1
